Category|Manufacturer|Type|DeviceID|TestSignal|Firmware|
Network adapters (PCI/PCIe)|Intel Corporation|82540EM Gigabit Ethernet Controller (LOM)|0x8086:0x1015|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82540EP Gigabit Ethernet Controller|0x8086:0x1017|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82540EP Gigabit Ethernet Controller (Mobile)|0x8086:0x1016|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82540EP Gigabit Ethernet Controller (Mobile)|0x8086:0x101E|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82541EI Gigabit Ethernet Controller|0x8086:0x1013|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82541EI Gigabit Ethernet Controller|0x8086:0x1018|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82541ER Gigabit Ethernet Controller|0x8086:0x1014|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82541ER Gigabit Ethernet Controller|0x8086:0x1078|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82541GI Gigabit Ethernet Controller|0x8086:0x1076|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82541GI Gigabit Ethernet Controller|0x8086:0x1077|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82541PI Gigabit Ethernet Controller|0x8086:0x107C|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82542 Gigabit Ethernet Controller (Fiber)|0x8086:0x1000|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82543GC Gigabit Ethernet Controller (Copper)|0x8086:0x1004|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82543GC Gigabit Ethernet Controller (Fiber)|0x8086:0x1001|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82544EI Gigabit Ethernet Controller (Copper)|0x8086:0x1008|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82544EI Gigabit Ethernet Controller (Fiber)|0x8086:0x1009|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82544GC Gigabit Ethernet Controller (Copper)|0x8086:0x100C|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82544GC Gigabit Ethernet Controller (LOM)|0x8086:0x100D|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82545EM Gigabit Ethernet Controller (Copper)|0x8086:0x100F|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82545EM Gigabit Ethernet Controller (Fiber)|0x8086:0x1011|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82545GM Gigabit Ethernet Controller|0x8086:0x1026|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82545GM Gigabit Ethernet Controller|0x8086:0x1027|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82545GM Gigabit Ethernet Controller|0x8086:0x1028|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82546EB Gigabit Ethernet Controller|0x8086:0x101D|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82546EB Gigabit Ethernet Controller (Copper)|0x8086:0x1010|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82546EB Gigabit Ethernet Controller (Fiber)|0x8086:0x1012|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82546GB Gigabit Ethernet Controller|0x8086:0x1079|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82546GB Gigabit Ethernet Controller|0x8086:0x107A|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82546GB Gigabit Ethernet Controller|0x8086:0x107B|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82546GB Gigabit Ethernet Controller|0x8086:0x108A|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82546GB Gigabit Ethernet Controller (Copper)|0x8086:0x1099|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82546GB Gigabit Ethernet Controller (Copper)|0x8086:0x10B5|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82547EI Gigabit Ethernet Controller|0x8086:0x1019|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82547EI Gigabit Ethernet Controller (Mobile)|0x8086:0x101A|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82547GI Gigabit Ethernet Controller|0x8086:0x1075|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82551QM Ethernet Controller|0x8086:0x1059|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82552 10/100 Network Connection|0x8086:0x10FE|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82557/8/9/0/1 Ethernet Pro 100|0x8086:0x1229|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82559 Ethernet Controller|0x8086:0x1029|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82559 InBusiness 10/100|0x8086:0x1030|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|8255xER/82551IT Fast Ethernet Controller|0x8086:0x1209|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562 EM/EX/GX - PRO/100 VM Ethernet Controller|0x8086:0x1067|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562 EM/EX/GX - PRO/100 VM (LOM) Ethernet Controller|0x8086:0x1066|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562EM/EX/GX - PRO/100 VM (LOM) Ethernet Controller Mobile|0x8086:0x1069|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562ET/EZ/GT/GZ - PRO/100 VE Ethernet Controller|0x8086:0x1065|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562ET/EZ/GT/GZ - PRO/100 VE (LOM) Ethernet Controller|0x8086:0x1064|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562ET/EZ/GT/GZ - PRO/100 VE (LOM) Ethernet Controller Mobile|0x8086:0x1068|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562EZ 10/100 Ethernet Controller|0x8086:0x1050|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562G 10/100 Network Connection|0x8086:0x10C5|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562G-2 10/100 Network Connection|0x8086:0x10C2|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562G - PRO/100 VE Ethernet Controller Mobile|0x8086:0x106B|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562G - PRO/100 VE (LOM) Ethernet Controller|0x8086:0x106A|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562GT 10/100 Network Connection|0x8086:0x10C4|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562GT-2 10/100 Network Connection|0x8086:0x10C3|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562V 10/100 Network Connection|0x8086:0x104C|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82562V-2 10/100 Network Connection|0x8086:0x10C0|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82566DC-2 Gigabit Network Connection|0x8086:0x294C|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82566DC Gigabit Network Connection|0x8086:0x104B|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82566DM-2 Gigabit Network Connection|0x8086:0x10BD|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82566DM Gigabit Network Connection|0x8086:0x104A|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82566MC Gigabit Network Connection|0x8086:0x104D|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82566MM Gigabit Network Connection|0x8086:0x1049|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82567LF-2 Gigabit Network Connection|0x8086:0x10CD|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82567LF-3 Gigabit Network Connection|0x8086:0x10DF|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82567LF Gigabit Network Connection|0x8086:0x10BF|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82567LM-2 Gigabit Network Connection|0x8086:0x10CC|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82567LM-3 Gigabit Network Connection|0x8086:0x10DE|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82567LM-4 Gigabit Network Connection|0x8086:0x10E5|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82567LM Gigabit Network Connection|0x8086:0x10F5|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82567V-2 Gigabit Network Connection|0x8086:0x10CE|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82567V-3 Gigabit Network Connection|0x8086:0x1501|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82567V-4 Gigabit Network Connection|0x8086:0x1525|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82567V Gigabit Network Connection|0x8086:0x10CB|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82571EB Dual Port Gigabit Mezzanine Adapter|0x8086:0x10D9|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82571EB Gigabit Ethernet Controller|0x8086:0x105E|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82571EB Gigabit Ethernet Controller|0x8086:0x105F|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82571EB Gigabit Ethernet Controller|0x8086:0x1060|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82571EB Gigabit Ethernet Controller|0x8086:0x10A4|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82571EB Gigabit Ethernet Controller (Copper)|0x8086:0x10BC|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82571EB Gigabit Ethernet Controller (Fiber)|0x8086:0x10A5|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82571EB Quad Port Gigabit Mezzanine Adapter|0x8086:0x10DA|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82571PT Gigabit PT Quad Port Server ExpressModule|0x8086:0x10D5|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82572EI Gigabit Ethernet Controller|0x8086:0x107F|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82572EI Gigabit Ethernet Controller (Copper)|0x8086:0x107D|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82572EI Gigabit Ethernet Controller (Copper)|0x8086:0x10B9|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82572EI Gigabit Ethernet Controller (Fiber)|0x8086:0x107E|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82573E Gigabit Ethernet Controller (Copper)|0x8086:0x108C|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82573L Gigabit Ethernet Controller|0x8086:0x109A|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82573V Gigabit Ethernet Controller (Copper)|0x8086:0x108B|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82574L Gigabit Network Connection|0x8086:0x10D3|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82574L Gigabit Network Connection|0x8086:0x10F6|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82575EB Gigabit Backplane Connection|0x8086:0x10A9|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82575EB Gigabit Backplane Connection|0x8086:0x10A9|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82575EB Gigabit Network Connection|0x8086:0x10A7|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82575EB Gigabit Network Connection|0x8086:0x10A7|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82575GB Gigabit Network Connection|0x8086:0x10D6|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82575GB Gigabit Network Connection|0x8086:0x10D6|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576 Gigabit Backplane Connection|0x8086:0x150D|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576 Gigabit Backplane Connection|0x8086:0x150D|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576 Gigabit Network Connection|0x8086:0x10C9|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576 Gigabit Network Connection|0x8086:0x10C9|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576 Gigabit Network Connection|0x8086:0x10E6|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576 Gigabit Network Connection|0x8086:0x10E6|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576 Gigabit Network Connection|0x8086:0x10E7|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576 Gigabit Network Connection|0x8086:0x10E7|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576 Gigabit Network Connection|0x8086:0x10E8|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576 Gigabit Network Connection|0x8086:0x10E8|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576 Gigabit Network Connection|0x8086:0x1526|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576 Gigabit Network Connection|0x8086:0x1526|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576NS Gigabit Network Connection|0x8086:0x150A|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576NS Gigabit Network Connection|0x8086:0x150A|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576NS SerDes Gigabit Network Connection|0x8086:0x1518|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82576NS SerDes Gigabit Network Connection|0x8086:0x1518|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82577LC Gigabit Network Connection|0x8086:0x10EB|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82577LM Gigabit Network Connection|0x8086:0x10EA|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82578DC Gigabit Network Connection|0x8086:0x10F0|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82578DM Gigabit Network Connection|0x8086:0x10EF|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82579LM Gigabit Network Connection|0x8086:0x1502|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82579V Gigabit Network Connection|0x8086:0x1503|green|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82580 Gigabit Backplane Connection|0x8086:0x1510|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82580 Gigabit Backplane Connection|0x8086:0x1510|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82580 Gigabit Fiber Network Connection|0x8086:0x150F|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82580 Gigabit Fiber Network Connection|0x8086:0x150F|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82580 Gigabit Fiber Network Connection|0x8086:0x1527|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82580 Gigabit Fiber Network Connection|0x8086:0x1527|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82580 Gigabit Network Connection|0x8086:0x150E|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82580 Gigabit Network Connection|0x8086:0x150E|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82580 Gigabit Network Connection|0x8086:0x1516|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82580 Gigabit Network Connection|0x8086:0x1516|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82580 Gigabit SFP Connection|0x8086:0x1511|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82580 Gigabit SFP Connection|0x8086:0x1511|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|82583V Gigabit Network Connection|0x8086:0x150C|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801BA/BAM/CA/CAM Ethernet Controller|0x8086:0x2449|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801CAM (ICH3) PRO/100 VE Ethernet Controller|0x8086:0x1032|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801CAM (ICH3) PRO/100 VE (LOM) Ethernet Controller|0x8086:0x1031|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801CAM (ICH3) PRO/100 VM Ethernet Controller|0x8086:0x1034|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801CAM (ICH3) PRO/100 VM (KM) Ethernet Controller|0x8086:0x1038|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801CAM (ICH3) PRO/100 VM (LOM) Ethernet Controller|0x8086:0x1033|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801DB PRO/100 VE (CNR) Ethernet Controller|0x8086:0x103A|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801DB PRO/100 VE (LOM) Ethernet Controller|0x8086:0x1039|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801DB PRO/100 VE (MOB) Ethernet Controller|0x8086:0x103D|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801DB PRO/100 VM (CNR) Ethernet Controller|0x8086:0x103C|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801DB PRO/100 VM (LOM) Ethernet Controller|0x8086:0x103B|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801DB PRO/100 VM (MOB) Ethernet Controller|0x8086:0x103E|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801EB/ER (ICH5/ICH5R) integrated LAN Controller|0x8086:0x1051|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801E Ethernet Controller 0|0x8086:0x2459|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|82801E Ethernet Controller 1|0x8086:0x245D|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|CE Media Processor Gigabit Ethernet Controller|0x8086:0x2E6E|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|DH8900CC Series Gigabit Backplane Network Connection|0x8086:0x043C|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|DH8900CC Series Gigabit Backplane Network Connection|0x8086:0x043C|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|DH8900CC Series Gigabit Fiber Network Connection|0x8086:0x043A|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|DH8900CC Series Gigabit Fiber Network Connection|0x8086:0x043A|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|DH8900CC Series Gigabit Network Connection|0x8086:0x0438|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|DH8900CC Series Gigabit Network Connection|0x8086:0x0438|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|DH8900CC Series Gigabit SFP Network Connection|0x8086:0x0440|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|DH8900CC Series Gigabit SFP Network Connection|0x8086:0x0440|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection I217-LM|0x8086:0x153A|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection I217-V|0x8086:0x153B|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|I350 Gigabit Backplane Connection|0x8086:0x1523|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|I350 Gigabit Backplane Connection|0x8086:0x1523|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|I350 Gigabit Connection|0x8086:0x1524|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|I350 Gigabit Connection|0x8086:0x1524|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|I350 Gigabit Fiber Network Connection|0x8086:0x1522|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|I350 Gigabit Fiber Network Connection|0x8086:0x1522|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|I350 Gigabit Network Connection|0x8086:0x1521|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|I350 Gigabit Network Connection|0x8086:0x1521|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|NM10/ICH7 Family LAN Controller|0x8086:0x27DC|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|PRO/100 VE Network Connection|0x8086:0x1054|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|PRO/100 VE Network Connection|0x8086:0x1056|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|PRO/100 VE Network Connection|0x8086:0x1057|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|PRO/100 VE Network Connection|0x8086:0x1092|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|PRO/100 VE Network Connection|0x8086:0x1094|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|PRO/100 VE Network Connection|0x8086:0x1095|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|PRO/100 VM Network Connection|0x8086:0x1052|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|PRO/100 VM Network Connection|0x8086:0x1053|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|PRO/100 VM Network Connection|0x8086:0x1055|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|PRO/100 VM Network Connection|0x8086:0x1091|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|PRO/100 VM Network Connection|0x8086:0x1093|none|4.11.100|
Network adapters (PCI/PCIe)|Intel Corporation|I210 Gigabit Network Connection|0x8086:0x157B|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|I210 Gigabit Backplane Connection|0x8086:0x157C|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection I218-LM|0x8086:0x155A|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection I218-V|0x8086:0x1559|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|I210 Gigabit Backplane Connection|0x8086:0x1537|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|I210 Gigabit Fiber Network Connection|0x8086:0x1536|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|I210 Gigabit Network Connection|0x8086:0x1533|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|I210 Gigabit Network Connection|0x8086:0x1538|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|I211 Gigabit Network Connection|0x8086:0x1539|none|5.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|EXPI9301CTBLK||green|4.13.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection (2) I218-LM|0x8086:0x15A0|none|5.05.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection (2) I218-V|0x8086:0x15A1|none|5.05.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection (3) I218-LM|0x8086:0x15A2|none|5.05.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection (3) I218-V|0x8086:0x15A3|none|5.05.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection I354|0x8086:0x1F41|none|5.05.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection I354 1.0 GbE Backplane|0x8086:0x1F40|none|5.05.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection I354 2.5 GbE Backplane|0x8086:0x1F45|none|5.05.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection (4) I219-LM|0x8086:0x15D7|none|10.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection (4) I219-LM|0x8086:0x15D7|none|10.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection (4) I219-V|0x8086:0x15D8|none|10.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection (4) I219-V|0x8086:0x15D8|none|10.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection (5) I219-LM|0x8086:0x15E3|none|10.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection (5) I219-LM|0x8086:0x15E3|none|10.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection (5) I219-V|0x8086:0x15D6|none|10.01.100|
Network adapters (PCI/PCIe)|Intel Corporation|Ethernet Connection (5) I219-V|0x8086:0x15D6|none|10.01.100|
Network adapters (PCI/PCIe)|KTI|ET32P2|0x8E2E:0x3000|none|4.11.100|
Network adapters (PCI/PCIe)|LevelOne|FPC-0106TX [RTL81xx]|0x018A:0x0106|none|4.11.100|
Network adapters (PCI/PCIe)|Linksys|21x4x DEC-Tulip compatible 10/100 Ethernet|0x1737:0xAB08|none|4.11.100|
Network adapters (PCI/PCIe)|Linksys|21x4x DEC-Tulip compatible 10/100 Ethernet|0x1737:0xAB09|none|4.11.100|
Network adapters (PCI/PCIe)|Linksys|Gigabit Network Adapter|0x1737:0x1032|none|4.11.100|
Network adapters (PCI/PCIe)|Linksys|Gigabit Network Adapter|0x1737:0x1064|none|4.11.100|
Network adapters (PCI/PCIe)|Linksys|Gigabit Network Adapter|0x1737:0x1064|none|5.01.100|
Network adapters (PCI/PCIe)|Lite-On Communications Inc|LNE100TX|0x11AD:0x0002|none|4.11.100|
Network adapters (PCI/PCIe)|Lite-On Communications Inc|LNE100TX [Linksys EtherFast 10/100]|0x11AD:0xC115|none|4.11.100|
Network adapters (PCI/PCIe)|LSI Logic / Symbios Logic|83C885 NT50 DigitalScape Fast Ethernet|0x1000:0x0701|none|4.11.100|
Network adapters (PCI/PCIe)|LSI Logic / Symbios Logic|83C885 NT50 DigitalScape Fast Ethernet|0x1000:0x0701|none|5.01.100|
Network adapters (PCI/PCIe)|LSI Logic / Symbios Logic|Yellowfin G-NIC gigabit ethernet|0x1000:0x0702|none|4.11.100|
Network adapters (PCI/PCIe)|LSI Logic / Symbios Logic|Yellowfin G-NIC gigabit ethernet|0x1000:0x0702|none|5.01.100|
Network adapters (PCI/PCIe)|Macronix, Inc. [MXIC]|MX98713|0x10D9:0x0512|none|4.11.100|
Network adapters (PCI/PCIe)|Macronix, Inc. [MXIC]|MX987x5|0x10D9:0x0531|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8001 Gigabit Ethernet Controller|0x11AB:0x4320|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8001 Gigabit Ethernet Controller|0x11AB:0x4320|none|5.01.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8021 PCI-X IPMI Gigabit Ethernet Controller|0x11AB:0x4340|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8021 PCI-X IPMI Gigabit Ethernet Controller|0x11AB:0x4344|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8022 PCI-X IPMI Gigabit Ethernet Controller|0x11AB:0x4341|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8022 PCI-X IPMI Gigabit Ethernet Controller|0x11AB:0x4345|none|4.11.100|
